finding_id,application_id,application_name,environment,cve,component_ref,cvss,epss,internet_exposed,runtime_reachable,business_criticality,concert_like_risk_score,suggested_priority,status,scanner
FND-000714,APP-0019,KYC Service,preproduction,CVE-2024-3094,pkg:golang/github.com/spf13/viper@2.18.9?instance=41,5.0,0.0982,True,True,Medium,6.0,P2,Open,SyntheticScanner
FND-000715,APP-0019,KYC Service,preproduction,CVE-2025-29927,pkg:golang/google.golang.org/grpc@5.18.3?instance=66,7.9,0.4614,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000716,APP-0020,Document Signature,production,CVE-2024-3094,pkg:npm/minimist@8.8.2?instance=55,8.4,0.3894,True,True,High,10,P1,Open,SyntheticScanner
FND-000717,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/react@7.5.3?instance=45,5.4,0.2443,False,False,High,4.1,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000718,APP-0020,Document Signature,production,CVE-2024-21626,pkg:npm/express@1.18.8?instance=6,5.0,0.5074,True,True,High,8.4,P1,Open,SyntheticScanner
FND-000719,APP-0020,Document Signature,production,CVE-2025-24813,pkg:npm/jsonwebtoken@7.12.10?instance=64,4.7,0.1032,False,False,High,3.3,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000720,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/jsonwebtoken@8.10.12?instance=57,7.0,0.1795,True,True,High,9.8,P1,Open,SyntheticScanner
FND-000721,APP-0020,Document Signature,production,CVE-2025-24813,pkg:npm/express@1.18.8?instance=6,4.6,0.0409,False,True,High,4.6,P3,Open,SyntheticScanner
FND-000722,APP-0020,Document Signature,production,CVE-2025-29927,pkg:npm/webpack@2.11.4?instance=5,8.7,0.0019,True,True,High,10,P1,Open,SyntheticScanner
FND-000723,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/lodash@8.13.1?instance=70,4.2,0.3496,False,False,High,3.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000724,APP-0020,Document Signature,production,CVE-2025-32463,pkg:npm/react@7.5.3?instance=45,9.3,0.0625,True,True,High,10,P1,Open,SyntheticScanner
FND-000725,APP-0020,Document Signature,production,CVE-2023-44487,pkg:npm/lodash@6.17.10?instance=47,7.7,0.4283,False,False,High,6.5,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000726,APP-0020,Document Signature,production,CVE-2025-29927,pkg:npm/minimist@3.3.7?instance=19,5.3,0.4565,False,True,High,6.7,P2,Open,SyntheticScanner
FND-000727,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/minimist@6.18.10?instance=18,6.7,0.3178,True,True,High,10,P1,Open,SyntheticScanner
FND-000728,APP-0020,Document Signature,production,CVE-2026-21401,pkg:npm/minimist@5.18.6?instance=39,9.6,0.1895,True,True,High,10,P1,Open,SyntheticScanner
FND-000729,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/jsonwebtoken@6.10.11?instance=4,9.1,0.6947,True,True,High,10,P1,Open,SyntheticScanner
FND-000730,APP-0020,Document Signature,production,CVE-2024-21626,pkg:npm/express@8.18.0?instance=48,6.8,0.2418,False,True,High,7.7,P1,Open,SyntheticScanner
FND-000731,APP-0020,Document Signature,production,CVE-2025-32463,pkg:npm/jsonwebtoken@7.12.10?instance=64,8.8,0.2628,False,True,High,10,P1,Open,SyntheticScanner
FND-000732,APP-0020,Document Signature,production,CVE-2024-3094,pkg:npm/react@7.5.3?instance=45,4.9,0.2388,False,True,High,5.5,P2,Open,SyntheticScanner
FND-000733,APP-0020,Document Signature,production,CVE-2024-21626,pkg:npm/react@5.20.9?instance=69,8.3,0.1609,True,True,High,10,P1,Open,SyntheticScanner
FND-000734,APP-0020,Document Signature,production,CVE-2023-44487,pkg:npm/express@6.16.11?instance=8,6.2,0.6131,False,True,High,8.5,P1,Open,SyntheticScanner
FND-000735,APP-0020,Document Signature,production,CVE-2023-44487,pkg:npm/express@7.17.1?instance=9,9.2,0.4642,False,False,High,7.9,P1,Accepted - dead/unreachable code,SyntheticScanner
FND-000736,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/express@1.18.8?instance=6,4.2,0.0774,False,False,High,2.9,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000737,APP-0020,Document Signature,production,CVE-2023-38545,pkg:npm/minimist@6.18.10?instance=18,9.0,0.2233,False,False,High,6.8,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000738,APP-0020,Document Signature,production,CVE-2024-3094,pkg:npm/jsonwebtoken@2.9.2?instance=33,4.5,0.4071,True,True,High,7.2,P2,Open,SyntheticScanner
FND-000739,APP-0020,Document Signature,production,CVE-2025-29927,pkg:npm/react@7.5.3?instance=45,6.0,0.1893,False,False,High,4.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000740,APP-0020,Document Signature,production,CVE-2022-22965,pkg:npm/lodash@3.20.7?instance=54,7.8,0.1779,False,False,High,5.7,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000741,APP-0020,Document Signature,production,CVE-2025-32463,pkg:npm/express@7.17.1?instance=9,6.8,0.5305,False,True,High,9.0,P1,Open,SyntheticScanner
FND-000742,APP-0020,Document Signature,production,CVE-2025-32463,pkg:npm/minimist@6.3.7?instance=43,6.9,0.0437,False,True,High,7.0,P2,Open,SyntheticScanner
FND-000743,APP-0020,Document Signature,production,CVE-2021-44228,pkg:npm/lodash@8.13.1?instance=70,8.0,0.2557,True,True,High,10,P1,Open,SyntheticScanner
FND-000744,APP-0020,Document Signature,production,CVE-2024-3094,pkg:npm/jsonwebtoken@2.9.2?instance=33,4.4,0.0941,True,True,High,5.9,P2,Open,SyntheticScanner
FND-000745,APP-0020,Document Signature,preproduction,CVE-2024-3094,pkg:npm/jsonwebtoken@7.2.10?instance=20,8.4,0.4212,False,False,High,7.0,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000746,APP-0020,Document Signature,preproduction,CVE-2026-21401,pkg:npm/express@6.16.4?instance=54,8.3,0.1962,False,True,High,9.2,P1,Open,SyntheticScanner
FND-000747,APP-0020,Document Signature,preproduction,CVE-2025-24813,pkg:npm/webpack@3.0.12?instance=16,7.9,0.3776,False,False,High,6.5,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000748,APP-0020,Document Signature,preproduction,CVE-2026-21401,pkg:npm/jsonwebtoken@8.10.6?instance=38,7.2,0.4717,False,False,High,6.2,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000749,APP-0020,Document Signature,preproduction,CVE-2023-44487,pkg:npm/moment@9.0.9?instance=3,8.0,0.099,False,True,High,8.4,P1,Open,SyntheticScanner
FND-000750,APP-0020,Document Signature,preproduction,CVE-2023-44487,pkg:npm/minimist@3.15.1?instance=22,8.5,0.3503,True,True,High,10,P1,Open,SyntheticScanner
FND-000751,APP-0020,Document Signature,preproduction,CVE-2022-22965,pkg:npm/jsonwebtoken@5.2.3?instance=62,6.3,0.1989,False,False,High,4.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000752,APP-0020,Document Signature,preproduction,CVE-2025-24813,pkg:npm/moment@1.14.8?instance=21,9.4,0.1051,True,True,High,10,P1,Open,SyntheticScanner
FND-000753,APP-0020,Document Signature,preproduction,CVE-2023-44487,pkg:npm/express@7.11.7?instance=58,4.2,0.0161,False,False,High,2.8,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000754,APP-0020,Document Signature,preproduction,CVE-2021-44228,pkg:npm/axios@7.4.4?instance=55,6.4,0.0299,False,True,High,6.4,P2,Open,SyntheticScanner
FND-000755,APP-0020,Document Signature,preproduction,CVE-2024-3094,pkg:npm/express@8.4.5?instance=9,6.2,0.5655,False,False,High,5.6,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000756,APP-0020,Document Signature,preproduction,CVE-2021-44228,pkg:npm/express@1.2.1?instance=10,5.2,0.1532,False,False,High,3.8,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000757,APP-0020,Document Signature,preproduction,CVE-2023-44487,pkg:npm/react@2.12.10?instance=31,5.9,0.0437,False,False,High,4.0,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000758,APP-0020,Document Signature,preproduction,CVE-2025-29927,pkg:npm/axios@6.7.4?instance=37,9.2,0.2364,True,True,High,10,P1,Open,SyntheticScanner
FND-000759,APP-0020,Document Signature,preproduction,CVE-2025-29927,pkg:npm/express@8.13.10?instance=18,4.7,0.122,True,True,High,6.4,P2,Open,SyntheticScanner
FND-000760,APP-0020,Document Signature,preproduction,CVE-2025-32463,pkg:npm/jsonwebtoken@7.2.10?instance=20,8.2,0.7246,False,False,High,7.9,P1,Accepted - dead/unreachable code,SyntheticScanner
FND-000761,APP-0020,Document Signature,preproduction,CVE-2023-44487,pkg:npm/express@4.11.12?instance=5,6.7,0.3811,False,False,High,5.5,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000762,APP-0020,Document Signature,preproduction,CVE-2023-38545,pkg:npm/express@6.7.10?instance=24,4.0,0.3212,False,False,High,3.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000763,APP-0020,Document Signature,preproduction,CVE-2025-32463,pkg:npm/lodash@5.2.3?instance=36,8.3,0.3018,True,True,High,10,P1,Open,SyntheticScanner
FND-000764,APP-0020,Document Signature,preproduction,CVE-2025-32463,pkg:npm/lodash@5.2.3?instance=36,6.7,0.2663,False,False,High,5.2,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000765,APP-0020,Document Signature,preproduction,CVE-2026-21401,pkg:npm/webpack@4.10.10?instance=40,6.5,0.2264,False,False,High,4.9,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000766,APP-0021,Claims Portal,production,CVE-2025-24813,pkg:golang/github.com/go-sql-driver/mysql@3.13.12?instance=41,8.7,0.0146,False,True,Medium,7.7,P1,Open,SyntheticScanner
FND-000767,APP-0021,Claims Portal,production,CVE-2024-21626,pkg:golang/google.golang.org/grpc@5.4.1?instance=46,5.4,0.2047,False,True,Medium,5.4,P2,Open,SyntheticScanner
FND-000768,APP-0021,Claims Portal,production,CVE-2025-32463,pkg:golang/github.com/prometheus/client_golang@4.20.12?instance=6,4.0,0.2713,False,True,Medium,4.1,P3,Open,SyntheticScanner
FND-000769,APP-0021,Claims Portal,production,CVE-2025-24813,pkg:golang/github.com/spf13/viper@5.14.10?instance=9,7.4,0.8364,False,True,Medium,10.0,P1,Open,SyntheticScanner
FND-000770,APP-0021,Claims Portal,production,CVE-2025-24813,pkg:golang/github.com/prometheus/client_golang@7.20.11?instance=31,5.1,0.0237,False,True,Medium,4.5,P3,Open,SyntheticScanner
FND-000771,APP-0021,Claims Portal,production,CVE-2023-44487,pkg:golang/google.golang.org/grpc@6.7.12?instance=45,9.8,0.0623,False,True,Medium,8.9,P1,Open,SyntheticScanner
FND-000772,APP-0021,Claims Portal,production,CVE-2024-3094,pkg:golang/go.uber.org/zap@8.16.4?instance=35,4.0,0.5088,False,True,Medium,4.7,P3,Open,SyntheticScanner
FND-000773,APP-0021,Claims Portal,production,CVE-2024-3094,pkg:golang/github.com/prometheus/client_golang@7.20.0?instance=48,6.6,0.0297,False,False,Medium,3.9,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000774,APP-0021,Claims Portal,production,CVE-2023-44487,pkg:golang/golang.org/x/crypto@7.15.10?instance=30,6.7,0.3069,False,True,Medium,7.0,P2,Open,SyntheticScanner
FND-000775,APP-0021,Claims Portal,production,CVE-2025-32463,pkg:golang/golang.org/x/crypto@7.1.12?instance=25,6.2,0.4895,False,True,Medium,7.2,P2,Open,SyntheticScanner
FND-000776,APP-0021,Claims Portal,production,CVE-2025-24813,pkg:golang/github.com/gorilla/mux@8.0.2?instance=40,9.5,0.2707,False,True,Medium,9.8,P1,Open,SyntheticScanner
FND-000777,APP-0021,Claims Portal,production,CVE-2024-3094,pkg:golang/github.com/spf13/viper@5.14.10?instance=9,9.2,0.0431,False,True,Medium,8.3,P1,Open,SyntheticScanner
FND-000778,APP-0021,Claims Portal,production,CVE-2023-44487,pkg:golang/github.com/gin-gonic/gin@8.18.11?instance=12,9.1,0.2123,False,True,Medium,9.1,P1,Open,SyntheticScanner
FND-000779,APP-0021,Claims Portal,production,CVE-2023-38545,pkg:golang/github.com/prometheus/client_golang@8.20.0?instance=49,8.0,0.3578,False,True,Medium,8.6,P1,Open,SyntheticScanner
FND-000780,APP-0021,Claims Portal,production,CVE-2026-21401,pkg:golang/golang.org/x/crypto@6.0.3?instance=26,6.2,0.2727,False,True,Medium,6.4,P2,Open,SyntheticScanner
FND-000781,APP-0021,Claims Portal,preproduction,CVE-2025-29927,pkg:golang/github.com/gorilla/mux@9.10.5?instance=38,5.3,0.0991,False,True,Medium,4.9,P3,Open,SyntheticScanner
FND-000782,APP-0021,Claims Portal,preproduction,CVE-2025-24813,pkg:golang/github.com/prometheus/client_golang@9.8.3?instance=66,8.1,0.1089,False,True,Medium,7.6,P1,Open,SyntheticScanner
FND-000783,APP-0021,Claims Portal,preproduction,CVE-2022-22965,pkg:golang/github.com/spf13/viper@2.17.5?instance=42,7.1,0.2307,False,True,Medium,7.1,P2,Open,SyntheticScanner
FND-000784,APP-0021,Claims Portal,preproduction,CVE-2021-44228,pkg:golang/go.uber.org/zap@1.9.1?instance=21,5.1,0.1033,False,False,Medium,3.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000785,APP-0021,Claims Portal,preproduction,CVE-2026-21401,pkg:golang/github.com/prometheus/client_golang@9.8.3?instance=66,8.6,0.024,False,True,Medium,7.6,P1,Open,SyntheticScanner
FND-000786,APP-0021,Claims Portal,preproduction,CVE-2022-22965,pkg:golang/google.golang.org/grpc@5.20.2?instance=63,4.1,0.4109,False,False,Medium,3.0,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000787,APP-0021,Claims Portal,preproduction,CVE-2023-44487,pkg:golang/github.com/gorilla/mux@3.15.4?instance=5,4.6,0.1944,False,False,Medium,3.0,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000788,APP-0021,Claims Portal,preproduction,CVE-2023-44487,pkg:golang/github.com/prometheus/client_golang@2.1.9?instance=76,6.9,0.4125,False,True,Medium,7.7,P1,Open,SyntheticScanner
FND-000789,APP-0021,Claims Portal,preproduction,CVE-2021-44228,pkg:golang/golang.org/x/crypto@3.3.2?instance=3,8.4,0.3788,False,True,Medium,9.2,P1,Open,SyntheticScanner
FND-000790,APP-0021,Claims Portal,preproduction,CVE-2025-24813,pkg:golang/github.com/gorilla/mux@2.8.4?instance=44,7.4,0.0811,False,False,Medium,4.6,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000791,APP-0021,Claims Portal,preproduction,CVE-2025-24813,pkg:golang/go.uber.org/zap@4.2.3?instance=60,5.9,0.3044,False,False,Medium,4.1,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000792,APP-0022,Partner Gateway,production,CVE-2025-32463,pkg:npm/express@7.5.9?instance=50,6.3,0.1533,False,False,Medium,4.1,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000793,APP-0022,Partner Gateway,production,CVE-2023-38545,pkg:npm/react@3.6.1?instance=41,7.0,0.6383,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000794,APP-0022,Partner Gateway,production,CVE-2024-21626,pkg:npm/express@6.9.5?instance=5,6.9,0.2804,True,True,Medium,9.2,P1,Open,SyntheticScanner
FND-000795,APP-0022,Partner Gateway,production,CVE-2024-3094,pkg:npm/lodash@2.17.12?instance=27,4.4,0.3766,False,True,Medium,4.8,P3,Open,SyntheticScanner
FND-000796,APP-0022,Partner Gateway,production,CVE-2023-44487,pkg:npm/moment@8.20.1?instance=59,8.9,0.4422,False,False,Medium,6.7,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000797,APP-0022,Partner Gateway,production,CVE-2026-21401,pkg:npm/minimist@9.1.3?instance=51,8.4,0.1648,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000798,APP-0022,Partner Gateway,production,CVE-2025-29927,pkg:npm/jsonwebtoken@5.10.11?instance=63,7.7,0.0725,False,False,Medium,4.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000799,APP-0022,Partner Gateway,production,CVE-2023-44487,pkg:npm/axios@5.2.12?instance=16,6.6,0.1456,False,False,Medium,4.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000800,APP-0022,Partner Gateway,production,CVE-2024-3094,pkg:npm/axios@1.3.3?instance=40,7.9,0.261,False,False,Medium,5.4,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000801,APP-0022,Partner Gateway,production,CVE-2021-44228,pkg:npm/jsonwebtoken@5.10.11?instance=63,7.0,0.0066,True,True,Medium,7.9,P1,Open,SyntheticScanner
FND-000802,APP-0022,Partner Gateway,production,CVE-2021-44228,pkg:npm/moment@5.14.9?instance=3,8.6,0.5004,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000803,APP-0022,Partner Gateway,production,CVE-2024-3094,pkg:npm/moment@8.17.2?instance=31,9.8,0.3566,False,False,Medium,7.1,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000804,APP-0022,Partner Gateway,production,CVE-2021-44228,pkg:npm/jsonwebtoken@8.5.7?instance=12,4.3,0.2301,False,True,Medium,4.3,P3,Open,SyntheticScanner
FND-000805,APP-0022,Partner Gateway,production,CVE-2025-29927,pkg:npm/moment@1.19.5?instance=72,9.7,0.1571,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000806,APP-0022,Partner Gateway,production,CVE-2025-24813,pkg:npm/express@4.11.10?instance=38,7.5,0.4082,False,False,Medium,5.6,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000807,APP-0022,Partner Gateway,production,CVE-2021-44228,pkg:npm/lodash@9.4.3?instance=11,6.5,0.2219,False,False,Medium,4.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000808,APP-0022,Partner Gateway,production,CVE-2023-44487,pkg:npm/moment@8.20.1?instance=59,7.3,0.1703,True,True,Medium,9.1,P1,Open,SyntheticScanner
FND-000809,APP-0022,Partner Gateway,production,CVE-2021-44228,pkg:npm/jsonwebtoken@7.19.12?instance=46,4.7,0.1559,False,False,Medium,3.0,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000810,APP-0022,Partner Gateway,production,CVE-2024-21626,pkg:npm/axios@5.2.12?instance=16,5.7,0.1272,False,True,Medium,5.4,P2,Open,SyntheticScanner
FND-000811,APP-0022,Partner Gateway,preproduction,CVE-2025-32463,pkg:npm/jsonwebtoken@3.20.0?instance=4,4.5,0.2711,False,True,Medium,4.6,P3,Open,SyntheticScanner
FND-000812,APP-0022,Partner Gateway,preproduction,CVE-2024-3094,pkg:npm/axios@6.15.5?instance=47,6.0,0.2029,False,True,Medium,5.9,P2,Open,SyntheticScanner
FND-000813,APP-0022,Partner Gateway,preproduction,CVE-2024-21626,pkg:npm/axios@1.17.6?instance=53,7.2,0.3419,False,False,Medium,5.2,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000814,APP-0022,Partner Gateway,preproduction,CVE-2022-22965,pkg:npm/jsonwebtoken@9.18.10?instance=51,6.7,0.3859,False,True,Medium,7.3,P2,Open,SyntheticScanner
FND-000815,APP-0022,Partner Gateway,preproduction,CVE-2023-44487,pkg:npm/lodash@2.12.7?instance=35,7.7,0.2246,True,True,Medium,9.9,P1,Open,SyntheticScanner
FND-000816,APP-0022,Partner Gateway,preproduction,CVE-2024-3094,pkg:npm/lodash@3.15.3?instance=25,5.8,0.1519,False,True,Medium,5.6,P2,Open,SyntheticScanner
FND-000817,APP-0022,Partner Gateway,preproduction,CVE-2025-29927,pkg:npm/webpack@9.2.2?instance=29,7.6,0.0657,False,False,Medium,4.6,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000818,APP-0022,Partner Gateway,preproduction,CVE-2021-44228,pkg:npm/react@5.11.1?instance=16,8.9,0.2314,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000819,APP-0022,Partner Gateway,preproduction,CVE-2024-3094,pkg:npm/minimist@3.3.1?instance=46,8.9,0.4007,False,False,Medium,6.6,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000820,APP-0022,Partner Gateway,preproduction,CVE-2025-32463,pkg:npm/axios@5.5.2?instance=58,4.7,0.2423,False,True,Medium,4.8,P3,Open,SyntheticScanner
FND-000821,APP-0022,Partner Gateway,preproduction,CVE-2026-21401,pkg:npm/jsonwebtoken@9.18.10?instance=51,5.1,0.3743,False,False,Medium,3.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000822,APP-0022,Partner Gateway,preproduction,CVE-2025-29927,pkg:npm/moment@3.5.12?instance=31,8.6,0.8238,True,True,Medium,10,P1,Open,SyntheticScanner
FND-000823,APP-0022,Partner Gateway,preproduction,CVE-2021-44228,pkg:npm/lodash@2.9.1?instance=60,9.8,0.0812,False,False,Medium,6.0,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000824,APP-0022,Partner Gateway,preproduction,CVE-2023-38545,pkg:npm/jsonwebtoken@3.20.7?instance=12,6.2,0.2822,False,True,Medium,6.4,P2,Open,SyntheticScanner
FND-000825,APP-0022,Partner Gateway,preproduction,CVE-2022-22965,pkg:npm/jsonwebtoken@7.16.0?instance=66,8.4,0.3477,False,True,Medium,9.0,P1,Open,SyntheticScanner
FND-000826,APP-0022,Partner Gateway,preproduction,CVE-2023-44487,pkg:npm/moment@8.13.11?instance=30,8.6,0.2514,False,True,Medium,8.8,P1,Open,SyntheticScanner
FND-000827,APP-0022,Partner Gateway,preproduction,CVE-2024-3094,pkg:npm/webpack@8.0.0?instance=3,4.6,0.8063,False,True,Medium,6.1,P2,Open,SyntheticScanner
FND-000828,APP-0022,Partner Gateway,preproduction,CVE-2024-21626,pkg:npm/axios@6.20.5?instance=43,8.9,0.0772,False,False,Medium,5.5,P2,Accepted - dead/unreachable code,SyntheticScanner
